sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149004460-149459645,182723,22.57790683306561,1441,1,234.4821238516529,164.53978255497898,94.0,54981.86640598189,0,4318,4318,138.0,4.629505142784754,38.1770538011308,8094,859,46.0,94.0,184.0,0.9817615820051644
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149509645-205922707,17179976,19.780657759601347,40590,1,483.4536295586716,145.79698454275928,50.0,233727.4119334533,0,99194,99194,90.0,47.555826495284805,6427.800442369575,868525,5376,25.0,50.0,115.0,0.9847455162713108
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr20:34947085-61091437,13631497,24.07617515215956,17600,1,539.4543628820005,250.22860276624343,99.0,291011.00963242515,0,36969,36969,184.0,8.284514605824196,168.57130195140988,566183,5423,45.0,99.0,229.0,0.994607501828894
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr4:9324642-31820917,4531230,18.0653765189934,37258,1,575.8121984478237,87.22665204824081,37.0,331559.6878813159,0,87607,87607,55.0,69.0243408265508,7488.761864286523,250825,2730,20.0,37.0,75.0,0.9589301488110634
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr7:282484-50370631,24069102,23.343787188273165,97672,1,1007.9182745043274,240.6197995872257,75.0,1015899.2480797808,0,255503,255503,120.0,62.17959550139791,10384.813292248691,1031072,9528,36.0,75.0,156.0,0.979891263626356
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr8:7524649-12091854,3381068,29.179587644880947,889,1,898.3634595357895,411.1470070422535,150.0,807056.905429112,0,12142,12142,296.0,5.556114887250422,38.56808852015426,115872,4844,62.0,150.0,358.0,0.998544588924934
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr9:10000-39663686,11269440,19.99180419476213,1222,1,399.04618388617456,154.2398013851241,51.0,159237.85687411865,0,8180,8180,100.0,8.01227856343114,88.114414601377,563704,4671,25.0,51.0,125.0,0.9970275131021096
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr15:77912000-82829645,2090534,17.077014818082308,601,1,133.43047122876197,105.9218830410312,77.0,17803.69065232947,0,4801,4801,78.0,12.009004768992495,270.9334928196521,122419,1154,50.0,77.0,128.0,0.986168408438952
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:148734147-148954460,286320,36.10592686002522,1732,1,949.3312838172418,519.1861051569789,306.0,901229.8864340924,0,15376,15376,426.0,8.41277981684547,90.8801663046098,7931,1554,157.0,306.0,583.0,0.9968302888438824
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149004460-149459645,230595,24.24508463883924,4676,1,411.9587545667097,177.52270815811607,107.0,169710.01546415457,0,13467,13467,162.0,17.290754491894432,382.83555261238376,9512,794,50.0,107.0,212.0,0.9725144927071692
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149509645-205922707,28532385,17.914756620151632,1803,1,158.5797479723249,123.93810291609844,99.0,25147.536466966085,0,16133,16133,93.0,15.077394104786958,694.0739304191334,1592676,3051,56.0,99.0,149.0,0.988689640442145
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr20:34947085-61091437,15978277,19.60736496701484,1405,1,196.4514440212665,162.61466070611218,123.0,38593.169858040805,0,6346,6346,112.0,8.43486113970595,135.25078279173826,814913,2922,75.0,123.0,187.0,0.9909635996099788
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr4:9324642-31820917,9003992,16.112018352399716,607,1,99.18904626515771,84.67226996016734,75.0,9838.466898991595,0,4182,4182,59.0,15.23236879772765,351.35538130550947,558838,1678,47.0,75.0,106.0,0.9789440827861978
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr7:282484-50370631,31867005,19.92337812711397,2555,1,323.9858296538011,174.19056767860033,125.0,104966.8178164618,0,10596,10596,108.0,11.837245269144931,190.1488899893258,1599479,5768,75.0,125.0,183.0,0.9961514495855612
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr8:7524649-12091854,3128285,21.66852531689409,769,1,404.4051360599195,219.95248353201129,134.0,163543.514071642,0,7687,7687,150.0,8.148487343675063,87.4807759465696,144371,2963,75.0,134.0,225.0,0.9969493422870706
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr9:10000-39663686,17037855,16.84854475117579,2994,1,137.61656684252216,100.93441596777016,75.0,18938.31946952237,0,7582,7582,73.0,11.577771283002898,220.9597222574025,1011237,2663,50.0,75.0,123.0,0.9865415918390784
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr15:77912000-82829645,3373968,23.00505925188529,357,1,215.44423372866368,213.2676816920423,150.0,46416.21784693107,0,3745,3745,212.0,3.461958653437378,25.23994774141013,146663,1732,75.0,150.0,287.0,0.989554051021148
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:148734147-148954460,543572,65.27825147111805,947,1,1215.8153632774558,1242.3027137367917,762.0,1478206.9975814922,0,9005,9005,1662.0,1.6973250263343764,4.249766657059604,8328,3040,297.0,762.0,1959.0,0.9964533030032856
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149004460-149459645,645319,37.95324354525672,3879,1,423.2285927124577,527.0872735826864,443.0,179122.4416893674,0,11315,11315,435.25,5.083985379891494,74.31040970875748,17004,1757,261.0,443.0,696.25,0.9839558347263138
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149509645-205922707,30124328,20.972963941014008,32273,1,220.03705950476723,165.49394782022665,101.0,48416.30755550447,0,67906,67906,175.0,72.59421610636446,17695.89533460918,1436342,2570,50.0,101.0,225.0,0.97181761738642
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr20:34947085-61091437,22104573,25.4758127811412,15206,1,266.9785915172954,264.9454032062881,200.0,71277.56832855889,0,28312,28312,244.0,9.677281489504226,522.244545319637,867670,3187,102.0,200.0,346.0,0.986597792539142
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr4:9324642-31820917,11909972,19.92457085117097,34447,1,315.69912842532585,137.82117392773617,101.0,99665.93968851038,0,70356,70356,129.0,121.55483738101395,19687.47412410325,597754,1849,51.0,101.0,180.0,0.9583471978710626
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr7:282484-50370631,28851860,21.417613570987942,34353,1,332.58545690866777,176.2724209604264,104.0,110613.08614714727,0,91262,91262,163.0,72.67980208289336,12593.470181946865,1347110,3790,50.0,104.0,213.0,0.9757225149915676
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr8:7524649-12091854,2355335,20.595793983910458,340,1,163.33541679446384,160.72751200146902,121.0,26678.45837942122,0,2078,2078,156.0,3.135950004633126,16.63222442194404,114361,1404,53.0,121.0,209.0,0.9859132931902106
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr9:10000-39663686,12381411,17.835355787763287,2116,1,114.26913083725228,100.27519025305132,71.0,13057.434262301082,0,4506,4506,100.0,4.16152493377438,40.64058289520731,694207,1533,27.0,71.0,127.0,0.978760544376556
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr15:77912000-82829645,2886707,26.021138123439428,1261,1,635.4298206334432,296.92781553660603,137.0,403771.0569502499,0,15815,15815,268.0,10.035560997926648,147.45948287918787,110938,3144,52.0,137.0,320.0,0.9978343469169692
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:148734147-148954460,917261,112.16202005380288,3799,1,3439.1976167928897,2306.7049761584544,1210.0,11828080.24735389,0,37574,37574,2788.0,4.754918619121056,31.73224207910254,8179,4001,365.0,1210.0,3153.0,0.9978262393083196
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149004460-149459645,765024,47.18292833353892,4825,1,750.9323052557882,743.7000925069381,526.0,563899.3270767722,0,12914,12914,611.5,3.4158215621139267,20.9901281227406,16215,2594,310.0,526.0,921.5,0.9919672207112218
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149509645-205922707,23796652,23.66844006019393,8274,1,518.0961333834042,234.37802585591265,121.0,268423.60342683416,0,63974,63974,229.0,25.882445977119488,2039.251577793773,1005418,6012,44.0,121.0,273.0,0.996528623391046
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr20:34947085-61091437,23574333,30.60584143453605,3747,1,737.4268679907924,406.5327948983261,239.0,543798.3856347096,0,19783,19783,329.0,9.708146961991034,145.92958310050724,770257,7349,116.0,239.0,445.0,0.9977417695088512
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr4:9324642-31820917,8570504,19.940308230651823,1127,1,302.371397322249,147.6255173809762,98.0,91428.46191860936,0,8842,8842,129.0,14.484464478224004,279.38300108695086,429809,2824,46.0,98.0,175.0,0.9954545548179432
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr7:282484-50370631,23915839,25.11795941987584,4741,1,842.3795368148036,289.9413207273705,102.0,709603.2840443231,0,22530,22530,200.0,8.891075879922163,101.49778356280012,952142,9490,43.0,102.0,243.0,0.998416778734542
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr8:7524649-12091854,2523127,25.512932777867658,744,1,500.2827165894056,276.6206254992568,150.0,250282.79651807548,0,8367,8367,227.0,6.523098152251798,59.14591636054767,98897,3006,66.0,150.0,293.0,0.9969035757590629
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr9:10000-39663686,10703075,19.60521495429817,5978,1,280.33883035934565,138.77761292177948,75.0,78589.85980724599,0,13322,13322,125.0,10.65607727677529,192.02953600536108,545931,3352,25.0,75.0,150.0,0.993460988815469
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr15:77912000-82829645,554324,14.984969723183392,227,1,80.9681209082689,50.00378449977023,25.0,6555.836603416053,0,1342,1342,39.0,6.604184242537953,65.07914396440734,36993,652,15.0,25.0,54.0,0.9736383710924716
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:148734147-148954460,128781,22.478792110315936,508,1,427.6856042706068,197.1825479930192,107.0,182914.97610031403,0,5060,5060,127.0,7.181735665648462,60.30898895391272,5730,691,59.0,107.0,186.0,0.9961140973493156
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149004460-149459645,126117,17.112211668928087,1309,1,122.07462721755144,87.72730972730973,57.0,14902.21461030415,0,3117,3117,86.0,10.206423551366886,177.43934026179662,7371,426,25.0,57.0,111.0,0.9640979926332116
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149509645-205922707,4406799,14.835908778733891,3315,1,119.64476984577276,49.34413221248531,25.0,14314.870951447938,0,3950,3950,40.0,8.399142942096859,96.48290109864158,297037,1618,10.0,25.0,50.0,0.9853308391971642
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr20:34947085-61091437,2782998,14.867474771218086,201,1,88.01016502002471,48.22045216573712,25.0,7745.789146851981,0,1515,1515,37.0,6.678946895886936,60.07146933871778,187188,1117,13.0,25.0,50.0,0.9779949334867808
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr4:9324642-31820917,1554479,14.447502207351643,214,1,86.52497299490531,41.75240715268225,25.0,7486.570951769093,0,1432,1432,41.0,7.774076847777127,76.6574110565698,107596,999,9.0,25.0,50.0,0.9788341000463456
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr7:282484-50370631,5067330,16.02292453874247,425,1,196.3336357645296,76.46681802084387,25.0,38546.89653251895,0,2942,2942,38.0,5.74526956293628,39.4661322005011,316256,2107,12.0,25.0,50.0,0.993780336587968
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr8:7524649-12091854,596380,16.641459943633674,190,1,132.84046045473764,86.10885094034265,47.0,17646.58793382671,0,1354,1354,78.0,3.686739559299893,16.95622608885969,35838,927,22.0,47.0,100.0,0.9867333459499008
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr9:10000-39663686,4247845,15.4233217266908,285,1,127.36737866613132,60.85574290714477,25.0,16222.449148281685,0,2200,2200,43.0,6.827875252419912,61.78008724171832,275418,1625,14.0,25.0,57.0,0.987857254187562
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr15:77912000-82829645,2459093,19.70174496859377,512,1,159.18964391623388,154.93210059527146,109.0,25341.34273017734,0,2407,2407,158.0,3.4935316440165582,24.62208909454519,124817,1364,50.0,109.0,208.0,0.9864131844990294
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:148734147-148954460,352008,42.523314810340665,669,1,697.1557729611326,628.8752264766276,465.0,486026.1717730343,0,8400,8400,400.0,5.397956253558197,40.37057222850311,8279,1682,319.0,465.0,719.0,0.995605291041498
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645,476525,29.3933506044905,6967,1,455.11301206992647,314.6699562079813,230.0,207127.85375536105,0,19572,19572,262.0,19.15136102146452,549.3674508758496,16213,1278,134.0,230.0,396.0,0.9695026134756164
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149509645-205922707,22085057,18.471017680611546,152546,1,760.9430534804488,119.20953514415876,75.0,579034.3306401493,0,344950,344950,113.0,309.1900677626629,109321.83213506352,1195661,3302,37.0,75.0,150.0,0.9503350509954984
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437,14671547,20.336193776422483,61754,1,421.3315889218309,163.1763376861353,125.0,177520.30782339472,0,131962,131962,148.0,173.6987736232281,39481.690764463005,721451,2441,63.0,125.0,211.0,0.9477129366195882
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr4:9324642-31820917,9035847,19.3429100483795,145390,1,1391.0977742175696,108.0537439445478,72.0,1935153.017433076,0,324550,324550,91.0,150.45235555125132,25357.478606675508,467141,1881,34.0,72.0,125.0,0.9504636003508724
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr7:282484-50370631,22782293,19.9011098250748,193426,1,1290.6695117762804,142.65305876433467,79.0,1665827.7886288222,0,506858,506858,106.0,220.0480505704984,58150.4383546189,1144776,3821,44.0,79.0,150.0,0.9544430232236936
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr8:7524649-12091854,2439006,21.803899482393327,736,1,226.77268338526247,200.2896694140995,135.0,51425.8499297525,0,2391,2391,201.0,2.977117715870204,13.050289601472295,111862,1750,53.0,135.0,254.0,0.9912909915963364
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr9:10000-39663686,19250374,19.14256308470693,2912,1,190.8755780640525,143.2952647735307,100.0,36433.48630128618,0,6792,6792,125.0,6.6797563192846905,73.7890492917477,1005633,2975,50.0,100.0,175.0,0.9901966330362856
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr15:77912000-82829645,1438958,17.241082661362793,392,1,130.4641881671269,104.90097289784572,73.0,17020.904394107507,0,1870,1870,95.0,4.058387171784086,26.11745840346021,83462,1107,30.0,73.0,125.0,0.9849409489283908
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:148734147-148954460,363809,46.09845413076533,1054,1,1012.1067165245048,720.3988344102369,453.0,1024360.0056340144,0,11354,11354,537.0,5.294469036429524,36.22884528439656,7893,1920,262.0,453.0,799.0,0.9970221081561916
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645,311586,23.61036599227097,859,1,264.8923932333743,230.8404303682376,156.0,70167.97999290463,0,2494,2494,207.0,3.486335375890093,17.41579103830825,13198,1147,75.0,156.0,282.0,0.9910964434512728
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149509645-205922707,17029813,18.058592983687703,93802,1,561.4198665541522,123.13041763163922,59.0,315192.26656168216,0,196443,196443,99.0,213.25268776854205,59091.40719138621,943032,3652,25.0,59.0,124.0,0.9597686444783758
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437,7180713,17.001685793637076,41819,1,330.15051209686106,97.34969480577904,58.0,108999.3606378196,0,75860,75860,83.0,123.58467756379687,21625.68507663812,422354,2360,25.0,58.0,108.0,0.9478463820586182
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr4:9324642-31820917,4048270,17.208886130511853,81876,1,1007.3383045767624,65.47939161041302,30.0,1014730.4598675864,0,169925,169925,39.0,109.27536983778228,13594.231322832393,235244,1802,18.0,30.0,57.0,0.9468001946858778
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr7:282484-50370631,13631003,19.663711797070423,196567,1,1624.1920530662046,137.7926578929526,50.0,2637999.825243413,0,539725,539725,75.0,197.736789049421,46272.69711651076,693207,3515,25.0,50.0,100.0,0.95087812017958
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr8:7524649-12091854,1932320,21.38373688637068,464,1,384.3221445798849,219.4508272007968,100.0,147703.510814482,0,3553,3553,155.0,4.031546304185026,19.03347536743323,90365,2646,49.0,100.0,204.0,0.9967070668636804
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr9:10000-39663686,9071251,17.05478210679296,1589,1,230.9319037218417,107.40081031792288,50.0,53329.54415659396,0,4269,4269,75.0,6.497830242609022,55.241313291260816,531890,2890,25.0,50.0,100.0,0.9944642240977138
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr15:77912000-82829645,1590082,18.03754792749053,432,1,225.2862243683259,108.2934603822812,58.0,50753.88289013568,0,4198,4198,83.0,9.154422194906932,114.40990758926534,88155,1625,25.0,58.0,108.0,0.993921079223182
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:148734147-148954460,492008,60.95242814667988,3838,1,3334.583654926072,1068.016970147405,420.0,11119448.151700122,0,44610,44610,651.0,8.57288830827601,81.93991081789184,8073,2134,229.0,420.0,880.0,0.9984757155049404
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645,391470,28.18155640342668,3332,1,524.8836373840586,295.14958249352145,161.0,275502.8327935199,0,9040,9040,239.0,6.911836166464837,64.44645445156986,13892,1399,78.0,161.0,317.0,0.9911684839313366
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149509645-205922707,22731545,18.91946250072826,34281,1,494.2718377908956,134.27095833426966,68.0,244304.64963318943,0,86811,86811,81.0,28.07272512394424,2283.5797309990144,1201491,6250,33.0,68.0,114.0,0.9912907172905172
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437,8083123,17.821036130978104,13591,1,336.1921783160472,105.83036688691789,50.0,113025.18076088888,0,31177,31177,75.0,18.002775328815847,627.0575604960371,453573,3562,25.0,50.0,100.0,0.9905304364054972
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr4:9324642-31820917,5120853,16.880003823738825,31830,1,461.94425972903247,72.01698921115869,40.0,213392.49909660383,0,76459,76459,47.0,67.09949875722187,7841.996411404107,303369,2259,23.0,40.0,70.0,0.9599062261268136
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr7:282484-50370631,18339006,20.045411767534947,70862,1,827.2075348008793,169.20989557031896,52.0,684272.3056313479,0,187768,187768,75.0,47.83309197784845,6967.189192043314,914874,8416,25.0,52.0,100.0,0.9818479088971228
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr8:7524649-12091854,2459984,23.92561613725223,905,1,861.8660421481902,291.7904278392126,85.0,742813.074608186,0,11629,11629,129.0,6.51634563075095,49.40945663304593,102819,4237,46.0,85.0,175.0,0.9987644460805438
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr9:10000-39663686,12886246,18.395336587120656,1071,1,488.79798581840913,128.03933660519786,50.0,238923.47094013367,0,12576,12576,74.0,12.317008334352506,183.57607647792432,700518,5800,25.0,50.0,99.0,0.9981831684268913
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr15:77912000-82829645,2219602,20.782011909666306,509,1,377.65913865525374,196.06969711155844,85.0,142626.42500982818,0,5494,5494,150.0,5.684517543835799,43.847687446780185,106805,2689,42.0,85.0,192.0,0.9967437948301016
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:148734147-148954460,556995,67.63752276867031,2495,1,2130.32924551062,1338.9847013113165,938.0,4538302.694277849,0,26590,26590,1059.5,6.503918481676061,52.01073214456807,8236,2782,469.75,938.0,1529.25,0.9979002357899904
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645,636340,40.00377192431005,9267,1,996.4317203510232,597.9192230324365,313.0,992876.1733216996,0,24743,24743,546.0,6.621910264552827,76.58623660050813,15908,2402,127.0,313.0,673.0,0.9886934462652032
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149509645-205922707,27353339,19.699976809439853,1710,1,553.56600863853,177.91395084036913,84.0,306435.32591999305,0,18852,18852,102.0,13.253711229962546,231.1274648852264,1388497,7933,50.0,84.0,152.0,0.9983793671193716
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437,10998841,18.848542854107187,1058,1,347.6642597433854,152.03798546455334,78.0,120870.43750291612,0,7903,7903,106.0,9.658357558914984,122.36129759800356,583539,4430,44.0,78.0,150.0,0.9970310150976532
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr4:9324642-31820917,6442915,16.09405014375676,444,1,254.21771626909705,86.71200259785677,50.0,64626.64726507512,0,5931,5931,61.0,13.342042371298342,211.8542209710214,400330,3019,25.0,50.0,86.0,0.9963522633610542
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr7:282484-50370631,20765527,19.46842379615723,1203,1,555.319671638931,181.90542148286136,74.0,308379.93770917016,0,10722,10722,96.0,7.949732279588855,73.53355864678562,1066627,7016,35.0,74.0,131.0,0.998437713006945
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr8:7524649-12091854,2622701,24.44565511198933,711,1,662.6088040819067,315.9190216986056,103.0,439050.4272468546,0,7199,7199,224.0,4.8511837551792905,28.26875082921784,107288,4018,50.0,103.0,274.0,0.9982747453395906
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr9:10000-39663686,18589370,19.47022232835721,2113,1,432.1718150789259,171.13780740709709,81.0,186772.4777486133,0,9734,9734,101.0,9.275959506115232,110.07264024455814,954760,5957,49.0,81.0,150.0,0.9977509707240856
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr15:77912000-82829645,2334440,17.44149905860554,159,1,63.38098330607719,105.43616870260377,100.0,4017.149044845236,0,574,574,89.0,0.7825041424290976,0.7813168606554344,133845,432,56.0,100.0,145.0,0.9404973444824756
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:148734147-148954460,199325,25.75591161648792,180,1,184.4629520451905,285.9510335917313,250.0,34026.580677226266,0,1270,1270,254.25,0.9224345306987556,0.8861002605962276,7740,845,145.0,250.0,399.25,0.9829052567519124
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645,335515,21.78244497825099,1407,1,144.94380108064357,185.53771747598023,154.0,21008.70547170517,0,4152,4152,142.0,6.365086257651178,105.51406988896636,15404,682,100.0,154.0,242.0,0.9678245790911268
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149509645-205922707,29117186,18.053743599664188,4473,1,75.07825721959595,116.46344726926408,104.0,5636.744707131813,0,10951,10951,89.0,9.804632311043756,901.6288732765208,1612807,1074,66.0,104.0,155.0,0.947698357159731
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437,13094893,18.158197394183784,1904,1,79.67742971173683,119.36704906143878,107.0,6348.492805468764,0,4424,4424,102.0,4.43760144798601,126.02829981226353,721157,737,62.0,107.0,164.0,0.9559627059645496
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr4:9324642-31820917,10330261,16.959598430496953,3776,1,63.05202793891409,94.72063876698992,87.0,3975.558227209602,0,8325,8325,75.0,20.10499148818225,1857.7256157024744,609111,499,50.0,87.0,125.0,0.931325154362618
