sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:51448845-125869472,8472164,1.351541999,235,1,36.94353798,16.0658623,8,1364.824999,0,1020,1020,7,7.53498166,80.50541262,6268518,858,5,8,12,0.998927197
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr11:69774695-87688378,2226742,1.365445146,147,1,40.91350343,17.25764694,8,1673.914763,0,888,888,8,8.242244619,94.7870467,1630782,851,5,8,13,0.999089033
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:145739-7189876,1090498,1.416085882,143,1,45.17928964,21.09641855,9,2041.168212,0,953,953,9,6.530796417,61.40591856,770080,772,6,9,15,0.999127787
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:66500000-109373470,4102502,1.319919759,126,1,31.96375911,13.74452744,7,1021.681896,0,742,742,7,7.506913759,79.592679,3108146,713,4,7,11,0.998706062
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr14:19050000-107289540,9768289,1.346430363,280,1,39.19368981,15.73332333,8,1536.145321,0,1179,1179,8,9.035562752,118.1488342,7254954,1088,4,8,12,0.999035502
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr16:46510000-88389383,5384742,1.368199488,166,1,39.195691,17.30899965,8,1536.302193,0,809,809,8,7.190654488,69.48185309,3935642,784,5,8,13,0.999002993
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:206482221-223747846,1890218,1.340371956,204,1,33.41565369,15.11035867,7,1116.605912,0,677,677,8,6.962466056,67.0177972,1410220,651,4,7,12,0.998727757
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:521368-2634220,478996,1.589242167,209,1,89.611895,32.15414731,13,8030.291726,0,4343,4343,13,18.52150043,625.8219998,301400,1109,9,13,22,0.999487858
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr22:20700000-50364777,4784177,1.422243554,664,1,46.88352166,21.3430009,10,2198.064603,0,1067,1067,9,6.908425806,68.57200758,3363825,1010,6,10,15,0.999129187
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr2:162200000-234003741,7130588,1.326804184,398,1,32.02905777,14.07972932,7,1025.860542,0,756,756,7,7.845160249,87.32580929,5374259,738,4,7,11,0.998668035
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr3:60000-66170270,7749828,1.344714323,127,1,35.27486553,15.49535803,8,1244.316138,0,882,882,7,7.813745816,87.43385908,5763179,868,5,8,12,0.998863869
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr4:75452279-190000000,10025504,1.290977659,298,1,25.77827091,11.43906107,6,664.5192509,0,767,767,6,8.52131718,103.064254,7765824,701,4,6,10,0.998209799
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr6:60000-58087659,6304068,1.358976553,224,1,36.33548534,16.57820173,8,1320.267495,0,859,859,8,7.007495365,69.49833365,4638836,798,5,8,13,0.9988823
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:48135599-86500000,3474074,1.284254466,124,1,24.82286744,11.02317929,6,616.1747478,0,838,838,6,10.55046507,173.0376031,2705130,767,4,6,10,0.998146445
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:87000000-142766515,5747560,1.322635459,185,1,30.76715102,13.81866361,7,946.6175822,0,774,774,7,7.683538488,82.80586267,4345537,737,4,7,11,0.998610689
ATAC_JV_adipose/samples/AC2/MSC70/problems/chrX:37148256-49242997,1293965,1.308522311,65,1,27.82228485,12.93892864,7,774.0795345,0,522,522,7,7.943922439,83.6402134,988876,512,4,7,11,0.998432417
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr10:18024675-38818835,2011482,1.313409895,65,1,31.64527514,13.95239821,6,1001.423438,0,619,619,6,6.488792081,56.19567115,1531497,583,4,6,10,0.998697046
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr10:51448845-125869472,7830704,1.332188287,165,1,35.74442949,15.31914128,7,1277.66424,0,814,814,7,7.106821102,69.9383768,5878077,782,4,7,11,0.998910161
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr11:69774695-87688378,2029382,1.344436149,72,1,39.69128931,16.34575095,7,1575.398447,0,925,925,8,7.998783111,90.27628443,1509468,832,4,7,12,0.9990905
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:145739-7189876,993745,1.403289398,261,1,44.90272316,20.62107872,8,2016.254548,0,995,995,9,6.315433281,60.80741039,708155,737,5,8,14,0.999088716
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:66500000-109373470,3881882,1.301388995,139,1,31.58734659,13.34084811,6,997.7604645,0,699,699,6,7.241121389,73.12279266,2982877,676,4,6,10,0.998715833
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr14:19050000-107289540,8937368,1.325161765,237,1,37.04479398,14.83131597,7,1372.316761,0,1018,1018,7,8.202280223,94.51800873,6744361,927,4,7,11,0.99898163
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr16:46510000-88389383,4856442,1.348671127,300,1,37.58338144,16.22480401,7,1412.51056,0,734,734,8,6.85741483,62.92559575,3600910,712,4,7,12,0.998956009
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr1:206482221-223747846,1766382,1.324603042,139,1,33.54692331,14.79492981,7,1125.396064,0,652,652,7,6.874385321,67.55824445,1333519,643,4,7,11,0.998794983
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr1:521368-2634220,436142,1.746608038,567,1,443.1862516,40.46796872,11,196414.0536,0,24288,24288,12,41.74649251,1916.406078,249709,1319,7,11,19,0.999840699
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr22:20700000-50364777,4185328,1.401363619,304,1,44.27379923,19.8131679,8,1960.169298,0,1000,1000,9,6.500055587,60.0647052,2986612,918,5,8,14,0.999124584
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr2:162200000-234003741,6725519,1.305855529,331,1,30.83448739,13.51391973,6,950.7656129,0,721,721,6,7.381910985,76.97744093,5150279,676,4,6,10,0.998634645
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr3:60000-66170270,7103911,1.323654547,216,1,33.49864013,14.52332234,7,1122.15889,0,914,914,7,7.426877743,79.25952324,5366893,821,4,7,11,0.998799106
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr4:75452279-190000000,9492406,1.271696728,428,1,25.70522168,11.10898075,6,660.7584214,0,734,734,6,8.139925953,92.50398649,7464364,631,3,6,9,0.998239177
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr6:60000-58087659,5811672,1.339928218,142,1,35.20044929,15.7732572,7,1239.07163,0,756,756,7,6.723394431,63.36325787,4337302,733,4,7,11,0.998856061
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:48135599-86500000,3267525,1.265400592,71,1,24.98409275,10.58707532,6,624.2048903,0,786,786,5,10.33531964,163.0659239,2582207,728,4,6,9,0.998244477
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:87000000-142766515,5380427,1.305302845,122,1,30.22047821,13.35005314,6,913.277303,0,896,896,6,7.409909346,79.62435942,4121977,715,4,6,10,0.998603015
ATAC_JV_adipose/samples/AC2/MSC72/problems/chrX:37148256-49242997,1181468,1.289118411,77,1,25.02830713,11.89744177,6,626.4161578,0,447,447,6,7.232276055,69.28900831,916494,442,4,6,10,0.998163675
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr10:18024675-38818835,2465658,1.31144906,126,1,32.19258808,14.97528274,8,1036.362727,0,730,730,7,7.36274015,73.1829191,1880103,660,5,8,12,0.998737428
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr10:51448845-125869472,9728321,1.334379944,227,1,36.04648102,16.78792333,9,1299.348794,0,986,986,9,7.5898729,80.92637115,7290519,905,5,9,14,0.998921412
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr11:69774695-87688378,2553176,1.351423767,151,1,41.01989397,18.25540558,9,1682.631701,0,1091,1091,9,8.649132848,109.4060408,1889250,963,6,9,15,0.999121357
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:145739-7189876,1258062,1.401473368,160,1,44.89735539,22.13816739,11,2015.772521,0,1038,1038,10,6.737140767,67.27539866,897672,776,7,11,17,0.999138528
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:66500000-109373470,4754895,1.304050022,184,1,32.16207067,14.56204657,8,1034.39879,0,750,750,7,7.697169437,83.29556307,3646253,729,5,8,12,0.998763274
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr14:19050000-107289540,11147740,1.327352883,267,1,36.9447687,16.21687042,9,1364.915934,0,1039,1039,9,8.947523511,113.7310679,8398476,976,5,9,14,0.998977322
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr16:46510000-88389383,6131451,1.348651162,187,1,37.8094868,17.82021547,10,1429.557292,0,828,828,9,7.531677003,77.79053526,4546359,819,6,10,15,0.998991823
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr1:206482221-223747846,2199064,1.325174018,132,1,33.97354566,16.11450152,8,1154.201805,0,842,842,8,7.506513934,81.49575355,1659454,724,5,8,13,0.998834455
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr1:521368-2634220,502370,1.53091574,180,1,76.65454752,29.75849533,15,5875.919655,0,4216,4216,13,22.42812237,920.2978134,328151,953,10,15,23,0.999428335
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr22:20700000-50364777,5365544,1.396049723,600,1,43.64694387,21.31754392,11,1905.055709,0,960,960,10,7.03894204,68.43884976,3843377,915,7,11,17,0.99908271
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr2:162200000-234003741,8266152,1.310732156,339,1,32.09652851,14.92920925,8,1030.187142,0,862,862,7,8.018223302,91.46253615,6306516,765,5,8,12,0.99872444
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr3:60000-66170270,8879058,1.326651857,116,1,33.96015727,16.12269647,9,1153.292282,0,994,994,8,7.971421924,92.45428854,6692833,903,6,9,14,0.998840308
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr4:75452279-190000000,11545856,1.276927373,405,1,26.06431663,12.26350429,7,679.3486014,0,712,712,7,8.769606031,108.3024763,9041906,695,4,7,11,0.998286517
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr6:60000-58087659,7234316,1.339830319,198,1,35.36227971,17.10884246,9,1250.490826,0,869,869,8,7.264363298,74.68443328,5399428,815,6,9,14,0.998882618
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:48135599-86500000,4014661,1.270768372,212,1,25.33046921,11.84137577,7,641.6326706,0,866,866,6,11.20385852,191.308081,3159240,792,5,7,11,0.998257847
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:87000000-142766515,6647650,1.305944127,197,1,30.11925754,14.51976965,8,907.1696746,0,971,971,8,8.125596578,96.38189517,5090303,800,5,8,13,0.998596864
ATAC_JV_adipose/samples/AC2/MSC73/problems/chrX:37148256-49242997,1485249,1.295321229,69,1,26.18641254,13.59613806,8,685.728202,0,556,556,7,7.938795354,86.15950862,1146627,519,5,8,12,0.998299948
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr10:18024675-38818835,3031389,1.311010949,59,1,15.29724414,12.61082952,10,234.0056783,0,426,426,8,7.586597553,87.83286772,2312254,394,6,10,14,0.995218869
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr10:51448845-125869472,11956633,1.331827773,131,1,17.28986049,14.12685644,11,298.9392756,0,547,547,9,8.01338121,99.61122839,8977613,496,7,11,16,0.996064584
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr11:69774695-87688378,3071314,1.342728998,74,1,19.35973494,15.03193102,12,374.799337,0,551,551,10,9.065239279,130.6589681,2287368,529,7,12,17,0.996788429
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:145739-7189876,1465370,1.380556869,106,1,22.21815432,17.74403143,13,493.6463814,0,585,585,10,7.121242793,78.85857015,1061435,462,9,13,19,0.997261135
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:66500000-109373470,5884312,1.30125395,63,1,14.78267228,12.08580963,9,218.5273997,0,477,477,8,8.246602588,110.7482308,4522033,459,6,9,14,0.995012461
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr14:19050000-107289540,13872153,1.330008317,167,1,17.37530643,13.86724149,11,301.9012734,0,503,503,9,9.125382574,130.2652185,10430126,497,7,11,16,0.996104041
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr16:46510000-88389383,7624536,1.350532638,76,1,18.09124311,15.32498462,12,327.2930772,0,482,482,9,7.823825714,92.6968147,5645578,460,8,12,17,0.996273745
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr1:206482221-223747846,2734516,1.323870783,163,1,16.21087328,13.63138481,11,262.7924125,0,447,447,8,7.734762874,94.15494732,2065547,396,7,11,15,0.995580954
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr1:521368-2634220,594578,1.510392269,153,1,51.55324069,25.10029493,18,2657.736625,0,3674,3674,13,36.81386524,2090.945035,393659,696,13,18,26,0.999086381
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr22:20700000-50364777,6355113,1.388116016,97,1,20.83540725,17.62426505,14,434.1141951,0,565,565,10,7.482915386,84.25316437,4578230,529,9,14,19,0.996931354
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr2:162200000-234003741,10240657,1.309268335,171,1,15.0765977,12.51353427,10,227.3037983,0,412,412,8,8.170266763,105.2055513,7821665,407,6,10,14,0.995087924
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr3:60000-66170270,11236143,1.335038309,84,1,16.11141917,14.27013611,11,259.5778278,0,518,518,10,7.992817317,107.9723024,8416346,502,7,11,17,0.995486521
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr4:75452279-190000000,14823919,1.289041255,215,1,12.29831688,11.1422813,9,151.2485981,0,387,387,7,8.227189875,111.363237,11499958,373,6,9,13,0.993024143
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr6:60000-58087659,8859894,1.335553554,102,1,16.55088026,14.26609425,11,273.9316374,0,470,470,9,7.635961129,92.64133492,6633875,443,7,11,16,0.995677656
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:48135599-86500000,5218160,1.292639957,59,1,12.28561914,11.36769293,9,150.9364377,0,488,488,8,10.50657269,202.7532308,4036825,467,6,9,14,0.993038647
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:87000000-142766515,8354149,1.313735477,122,1,14.59447846,12.88611059,10,212.9988015,0,511,511,8,8.033854117,106.3995166,6359081,459,7,10,15,0.994741238
ATAC_JV_adipose/samples/AC2/MSC74/problems/chrX:37148256-49242997,1943458,1.316994166,48,1,11.97912735,12.88268511,11,143.4994921,0,312,312,8,6.888822806,81.06817838,1475678,291,7,11,15,0.992337337
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr10:18024675-38818835,2411291,1.283990081,88,1,34.74002977,15.90905756,8,1206.869668,0,744,744,7,6.679147042,60.18987534,1877968,662,5,8,12,0.998953407
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr10:51448845-125869472,9293364,1.297118536,258,1,37.05730087,17.12435504,8,1373.243548,0,911,911,8,6.960674084,67.74831948,7164623,839,5,8,13,0.999039447
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr11:69774695-87688378,2428370,1.307631625,112,1,40.70743519,18.27920236,9,1657.09528,0,1022,1022,8,7.911067549,93.12531398,1857076,886,6,9,14,0.999183888
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:145739-7189876,1198289,1.364198761,127,1,46.17265312,22.98955127,10,2131.913897,0,990,990,10,5.929912033,52.33352246,878384,754,7,10,17,0.999234093
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:66500000-109373470,4621509,1.267817791,167,1,32.07388262,14.63346966,7,1028.733946,0,813,813,7,7.153924744,73.75298383,3645248,764,4,7,11,0.998843516
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr14:19050000-107289540,10578366,1.285914027,211,1,36.46139833,16.15455365,8,1329.433568,0,947,947,8,8.0728365,93.4911015,8226341,901,5,8,13,0.999031772
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr16:46510000-88389383,5878053,1.312311753,165,1,39.02152423,18.33459019,9,1522.679353,0,758,758,8,6.812888632,63.1402159,4479160,753,6,9,14,0.99911092
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr1:206482221-223747846,2133422,1.294045716,83,1,35.25866157,16.69997076,8,1243.173215,0,846,846,8,6.766752551,66.71871192,1648646,718,5,8,13,0.998963035
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr1:521368-2634220,525457,1.61790588,669,1,409.4094159,38.8875259,14,167616.0699,0,25322,25322,14,48.21937956,2535.923547,324777,1138,9,14,23,0.999835976
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr22:20700000-50364777,5078267,1.353053175,313,1,43.39946651,21.73994003,11,1883.513693,0,849,849,9,6.253153269,53.88615746,3753192,812,7,11,16,0.999181638
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr2:162200000-234003741,7958284,1.272253897,388,1,32.05510268,14.95537072,7,1027.529608,0,810,810,7,7.444309666,79.89548522,6255265,733,5,7,12,0.998809729
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr3:60000-66170270,8474146,1.289154268,166,1,34.37123173,16.24642439,8,1181.38157,0,891,891,8,7.142817001,73.87524554,6573416,859,5,8,13,0.998929975
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr4:75452279-190000000,11209255,1.240758996,430,1,26.24616962,12.30064523,7,688.8614195,0,637,637,6,7.897130931,86.53939259,9034193,612,4,7,10,0.998417205
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr6:60000-58087659,6942496,1.303211317,267,1,35.57909504,17.40291292,8,1265.872004,0,760,760,8,6.559326299,60.77448276,5327223,728,5,8,13,0.99895785
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:48135599-86500000,3810741,1.229340292,146,1,24.4325261,11.39654536,7,596.9483315,0,745,745,6,10.02489723,150.9230879,3099827,706,4,7,10,0.998297793
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:87000000-142766515,6459213,1.274717283,217,1,31.96030254,15.05389631,8,1021.460938,0,940,940,7,7.350464823,78.00790087,5067174,768,5,8,12,0.998790472
ATAC_JV_adipose/samples/AC2/MSC77/problems/chrX:37148256-49242997,1410255,1.251671922,102,1,25.05482632,13.21217043,8,627.7443221,0,541,541,7,7.401445558,76.48442162,1126698,501,5,8,12,0.998287424
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr10:18024675-38818835,1701837,1.298060884,196,1,47.11817563,19.87088711,5,2220.122474,0,793,793,9,5.539628283,43.01311777,1311062,772,3,5,12,0.999307129
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr10:51448845-125869472,6674435,1.321341139,177,1,54.00579704,22.35371419,6,2916.626114,0,1021,1021,10,5.634983686,43.82824207,5051259,947,3,6,13,0.999435646
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr11:69774695-87688378,1715994,1.329056483,214,1,57.0655436,23.08964495,6,3256.476267,0,1128,1128,11,6.362692623,57.69152718,1291138,993,3,6,14,0.999479201
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:145739-7189876,884819,1.423909842,321,1,65.75395765,31.22920106,8,4323.582946,0,956,956,20,4.621256819,29.68835688,621402,836,4,8,24,0.99943074
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:66500000-109373470,3279812,1.282293059,166,1,46.52414692,18.87884417,5,2164.496247,0,813,813,8,5.73892096,44.83889337,2557772,783,3,5,11,0.999344821
