sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr11:96437584-134946516,2276935,1.496081953727236,14,1,17.212735770413055,16.212450219556313,9.0,296.2782727020571,0,118,118,23.0,1.3556700443599532,1.4616898760569417,1521933,119,3.0,9.0,26.0,0.9948940503471638
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,1671584,1.4857798063205798,14,1,14.460828887323148,13.136071448887876,7.0,209.1155721084396,0,153,153,16.0,1.7678648118667564,3.732012005125406,1125056,153,3.0,7.0,19.0,0.9928888660393452
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,814863,1.8737608679155904,42,1,11.89728576450273,11.230506206281245,7.0,141.5454085622393,0,124,124,13.0,1.981975256729172,5.553780889511078,434882,125,3.0,7.0,16.0,0.9770154901282716
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,2705646,1.8490395832350943,39,1,11.67477972054466,11.242036340475318,8.0,136.30048152324082,0,144,144,13.0,1.940713767401162,5.332690041804532,1463272,135,3.0,8.0,16.0,0.9769508319072052
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,1098812,1.8479416899030288,44,1,11.43688625981465,10.718160490401353,7.0,130.8023673199371,0,126,126,13.0,1.9478795863256648,5.274601489901405,594615,124,2.0,7.0,15.0,0.9760594190857356
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,1096581,1.8951857369507128,47,1,12.327967793767924,11.359855862706636,7.0,151.97878992417915,0,121,121,13.0,2.0065572464632284,5.406149795573102,578615,119,3.0,7.0,16.0,0.9778275752072914
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,1120082,1.160098435431784,10,1,7.86495702477472,8.404746936065715,6.0,61.85754900155321,0,91,91,10.0,1.4748119594526887,2.757397287757323,965507,92,2.0,6.0,12.0,0.9875473346847432
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,3857305,1.159688541367272,11,1,8.022618885483356,8.948804280735997,6.0,64.36241378171421,0,73,73,10.0,1.213793171279875,1.2915528247339885,3326157,74,3.0,6.0,13.0,0.9880486294197884
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,1690362,1.1574999520664824,10,1,8.406740418616094,8.559023581220208,5.0,70.67328446599349,0,62,62,11.0,1.3417619647637713,1.5492221568612878,1460357,63,2.0,5.0,13.0,0.9891743920055044
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,1456957,1.1611532177724646,10,1,7.955618045742277,8.152929146898469,5.0,63.29185848974017,0,85,85,10.0,1.5710295609631404,2.7980039529658027,1254751,86,2.0,5.0,12.0,0.9878013367643044
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,920626,1.0666380878451185,6,1,4.563214131848411,4.920800453244136,3.0,20.82292321310105,0,50,50,5.0,1.743076312540848,3.8372778445907474,863111,51,2.0,3.0,7.0,0.9709343915413644
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,3330866,1.0676800472349628,10,1,4.654279343717473,5.139463939758773,4.0,21.66231620935515,0,39,39,5.0,1.5264675878939735,2.5747811908011986,3119724,40,2.0,4.0,7.0,0.971980287161601
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,1607426,1.0678733693005655,7,1,5.041471332818215,5.139245047367233,3.0,25.416433199627868,0,42,42,5.0,1.651745489770024,2.794899283067492,1505260,43,2.0,3.0,7.0,0.976097352221166
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,1254438,1.0662112060978906,9,1,4.599566281553014,4.910453457131468,3.0,21.15600997839942,0,55,55,5.0,1.8684856109357484,4.593691269839441,1176539,55,2.0,3.0,7.0,0.9714247165535675
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,2463576,1.1721663449474218,10,1,9.334759989696677,9.1571281753603,5.0,87.1377440652419,0,76,76,11.0,1.5506358235238722,2.2456441793281745,2101730,77,2.0,5.0,13.0,0.990887388525766
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,712212,1.045903247502768,6,1,4.3629344737539535,4.607217804407046,3.0,19.03519722227069,0,37,37,4.0,1.6302739494829874,3.0746844409020366,680955,38,2.0,3.0,6.0,0.9699884081160908
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,2574280,1.046073425229327,6,1,4.31693839235133,4.741948369274805,3.0,18.63595708335688,0,37,37,5.0,1.4106887623764224,2.018964357795915,2460899,38,2.0,3.0,7.0,0.969330492013594
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,1219462,1.0460633936743575,6,1,4.658585436694426,4.706981859106989,3.0,21.7024182709814,0,38,38,6.0,1.589622275181949,2.6281103842944,1165764,39,1.0,3.0,7.0,0.9736671829594148
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,976197,1.0458260036725082,6,1,4.453158315655321,4.616982868431569,3.0,19.830618984290137,0,43,43,4.0,1.7267997805545598,3.5093277440568267,933423,44,2.0,3.0,6.0,0.9711980148143664
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,1479172,1.3877641394282776,16,1,10.828012795845668,9.945468857306908,6.0,117.24586110699752,0,119,119,10.0,2.181700275076093,6.239117289785712,1065868,117,3.0,6.0,13.0,0.989060317866338
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,5198128,1.385045395223816,18,1,10.600344541666292,9.953864588137773,6.0,112.36730440203436,0,117,117,10.0,2.0913653464609863,5.654742723440981,3753039,118,3.0,6.0,13.0,0.9886456087209264
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,2448630,1.3789085773302234,20,1,10.466541233372594,9.338479255536315,6.0,109.54848538988868,0,119,119,9.0,2.315828790240708,7.043133447983179,1775775,119,3.0,6.0,12.0,0.9884926532195796
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,2170429,1.3994163588451745,17,1,11.01378590725384,10.15858948750253,6.0,121.30348001082332,0,138,138,10.0,2.2846651381571053,7.1908109905140805,1550954,138,3.0,6.0,13.0,0.9892062537687168
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,1179596,1.049302064096953,8,1,6.3444313490760695,7.335457265029492,5.0,40.25180914313919,0,54,54,8.0,1.4050041634887536,2.4016869126186227,1124173,55,3.0,5.0,11.0,0.9856639639295066
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,4166253,1.0505025010325364,8,1,6.241722283951644,7.460796785043128,6.0,38.95909706997852,0,53,53,8.0,1.1240646334326658,0.9514701945149676,3965963,54,3.0,6.0,11.0,0.9851391870536316
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,1955242,1.0496309299491622,8,1,6.761478845433365,7.383678040102191,5.0,45.71759617724292,0,50,50,9.0,1.2783702827820884,1.2789748033114243,1862791,51,2.0,5.0,11.0,0.9873660017231344
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,1628453,1.049906321282541,8,1,6.3664069404222365,7.305771520785637,5.0,40.53113733105642,0,62,62,7.0,1.5085227422152487,2.903252207769188,1551047,63,3.0,5.0,10.0,0.9857371479363652
